Entry,species,domain,protein_name,protein_family,broad_function,solublempnn_score,esmif_score,mif_score,mifst_score,carp_640M_score,ESM2_15B_pppl_score,caliby_score,triflow_score,esm3_struct_cond_score,esm3_seq_only_score,progen2_score,progen2_XL_score,protgpt2_score,sequence_length,mw_per_residue,isoelectric_point,charge_at_ph7,charge_per_residue,buffer_capacity,basic_residue_fraction,acidic_residue_fraction,gravy,aromaticity,hydrophobic_fraction,instability_index,proline_fraction,small_residue_fraction,helix_percent,sheet_percent,loop_percent,ordered_percent,helix_sheet_contrast,rco,avg_cb_distance,surface_exposure,compactness,avg_plddt,soluble_caliby_score,deepstabp_tm,proteinmpnn_score,ProteinMPNN_v020_score,AlkSecMPNN_020_score,AcidSecMPNN_020_score
P0AC41,Escherichia coli,Bacteria,Succinate dehydrogenase flavoprotein subunit (EC 1.3.5.1),FAD-dependent oxidoreductase 2 family,oxidoreductase,-1.5578242540359497,-1.1566360369831523,-1.2947269678115845,-0.579066812992096,-0.8160686492919922,-0.3696802854537964,1.808962,-1.00106,-0.801328,-1.025684,-0.6224545329606452,-0.1891307701058939,-1.8281345497183248,588,109.55974608843538,5.84909610748291,-11.831896443751631,-0.0201222728635231,6.3935452943560875,0.1377551020408163,0.1275510204081632,-0.3241496598639456,0.0680272108843537,0.4081632653061224,40.33418367346943,0.0408163265306122,0.3010204081632653,0.423469387755102,0.4761904761904761,0.1003401360544217,0.8996598639455782,-0.0527210884353741,0.1775384518703555,21.6890926361084,0.3010204081632653,22.55645179748535,96.67955782312926,1.846845,51.29682365082506,-1.4939855337142944,-1.4939855337142944,-1.6797224283218384,-1.5421655178070068
P00363,Escherichia coli,Bacteria,Fumarate reductase flavoprotein subunit (EC 1.3.5.1) (Quinol-fumarate reductase flavoprotein subunit) (QFR flavoprotein subunit),FAD-dependent oxidoreductase 2 family,oxidoreductase,-1.533419847488403,-1.3252549282340116,-1.4319905042648315,-0.8339399099349976,-1.0670933723449707,-0.9932615160942078,1.845905,-1.063624,-0.976745,-1.244256,-0.7952836755898308,-0.4120020565400488,-2.2788503653187293,602,109.5861799003322,5.862964820861816,-12.64944634054268,-0.0210123693364496,6.896764788357771,0.1428571428571428,0.1312292358803986,-0.3652823920265781,0.0730897009966777,0.4036544850498338,24.52491694352159,0.0365448504983388,0.3039867109634551,0.4534883720930232,0.4617940199335548,0.0847176079734219,0.915282392026578,-0.0083056478405316,0.170672024903624,22.34090232849121,0.3006644518272425,23.40562629699707,96.06524916943522,1.865609,47.811760437637794,-1.5200495719909668,-1.5200495719909668,-1.6577800512313845,-1.5495703220367432
Q0S4Q9,Rhodococcus jostii,Bacteria,3-oxo-5-alpha-steroid 4-dehydrogenase (EC 1.3.99.5) (3-ketosteroid-Delta4-(5alpha)-dehydrogenase) (Delta4-(5alpha)-KSTD),FAD-dependent oxidoreductase 2 family,oxidoreductase,-1.3227733373641968,-0.8725896095742984,-1.2141669988632202,-1.0571765899658203,-1.6253381967544556,-1.2178394794464111,2.118255,-0.832005,-1.221014,-1.518806,-1.1129616250797194,-0.6036082987882653,-2.612265326052296,490,105.83855714285714,4.904659461975096,-20.67626341281711,-0.0421964559445247,3.635766483884396,0.1040816326530612,0.1285714285714286,-0.1255102040816326,0.0795918367346938,0.4428571428571428,37.268591836734686,0.0530612244897959,0.3612244897959183,0.3897959183673469,0.5102040816326531,0.0999999999999999,0.9,-0.1204081632653061,0.2004491424229266,22.260013580322266,0.3,23.6378173828125,98.04651020408164,2.145605,45.96895722063458,-1.3101929426193235,-1.3101929426193235,-1.3429150581359863,-1.2699644565582275
P08192,Escherichia coli,Bacteria,Dihydrofolate synthase/folylpolyglutamate synthase (DHFS / FPGS) (EC 6.3.2.12) (EC 6.3.2.17) (Folylpoly-gamma-glutamate synthetase-dihydrofolate synthetase) (Folylpolyglutamate synthetase) (Tetrahydrofolylpolyglutamate synthase),Folylpolyglutamate synthase family,ligase,-1.377787709236145,-0.6836017048189426,-0.9892168641090392,-0.7277929186820984,-1.065948247909546,-0.4751928746700287,2.081577,-0.74637,-0.783479,-1.03291,-0.9986865870760516,-0.6200386517420764,-2.398233133469713,422,107.59510497630332,5.50215091705322,-11.405682310542744,-0.0270276832003382,4.041584570283284,0.1208530805687203,0.1208530805687203,0.0037914691943127,0.0663507109004739,0.476303317535545,29.71469194312794,0.0473933649289099,0.3317535545023696,0.4928909952606635,0.4431279620853081,0.0639810426540284,0.9360189573459716,0.0497630331753554,0.1211424250872257,20.445804595947266,0.3009478672985782,21.3221435546875,95.69571090047393,2.102766,46.67008004919757,-1.3317567110061646,-1.3317567110061646,-1.504683494567871,-1.3522628545761108
Q05865,Bacillus subtilis,Bacteria,Dihydrofolate synthase/folylpolyglutamate synthase (DHFS / FPGS) (EC 6.3.2.12) (EC 6.3.2.17) (Folylpoly-gamma-glutamate synthetase-dihydrofolate synthetase) (Folylpolyglutamate synthetase) (Tetrahydrofolylpolyglutamate synthase),Folylpolyglutamate synthase family,ligase,-1.3659236431121826,-0.719945437409157,-1.0854034423828125,-0.9139469861984252,-1.4110612869262695,-1.2174946069717407,2.050377,-0.75067,-0.930979,-1.301639,-1.707841314271439,-1.4819524720657704,-2.4012933775436047,430,112.00998139534885,5.842104911804199,-10.040943590773942,-0.023351031606451,5.183227224023504,0.1441860465116279,0.1325581395348837,-0.2144186046511628,0.0906976744186046,0.4372093023255814,37.546976744186054,0.0395348837209302,0.2767441860465116,0.4906976744186046,0.4534883720930232,0.055813953488372,0.944186046511628,0.0372093023255813,0.119179749811099,20.44915008544922,0.3,21.338476181030273,94.84493023255816,2.056974,44.649305502176944,-1.313391923904419,-1.313391923904419,-1.4978636503219604,-1.3205655813217163
Q89AT2,Buchnera aphidicola subsp. Baizongia pistaciae,Bacteria,Dihydrofolate synthase/folylpolyglutamate synthase (DHFS / FPGS) (EC 6.3.2.12) (EC 6.3.2.17) (Folylpoly-gamma-glutamate synthetase-dihydrofolate synthetase) (Folylpolyglutamate synthetase) (Tetrahydrofolylpolyglutamate synthase),Folylpolyglutamate synthase family,ligase,-1.6912423372268677,-1.0936464121643923,-1.3476678133010864,-1.2795641422271729,-1.7008795738220217,-1.532817006111145,1.7577,-1.04731,-1.125664,-1.582596,-2.0354634316314555,-1.9899273366435593,-2.583551397905663,426,114.0147058685446,9.544818305969237,20.412701314964444,0.0479171392370057,3.915054898422653,0.1549295774647887,0.0821596244131455,0.1300469483568075,0.1103286384976525,0.4507042253521127,27.540399061032858,0.0234741784037558,0.2230046948356807,0.4694835680751174,0.4530516431924882,0.0774647887323943,0.9225352112676056,0.0164319248826291,0.1056905037309201,20.905134201049805,0.3004694835680751,21.8464298248291,92.32042253521126,1.758908,38.6907065706171,-1.6619431972503662,-1.6619431972503662,-1.819350004196167,-1.6904795169830322
Q8K9X3,Buchnera aphidicola subsp. Schizaphis graminum,Bacteria,Dihydrofolate synthase/folylpolyglutamate synthase (DHFS / FPGS) (EC 6.3.2.12) (EC 6.3.2.17) (Folylpoly-gamma-glutamate synthetase-dihydrofolate synthetase) (Folylpolyglutamate synthetase) (Tetrahydrofolylpolyglutamate synthase),Folylpolyglutamate synthase family,ligase,-1.5983322858810425,-0.926787746009644,-1.3678940534591677,-1.1598421335220337,-1.5270744562149048,-1.3222012519836426,1.826069,-0.902318,-1.03485,-1.409093,-1.8083994012129936,-1.728551545211573,-2.643958278820275,418,113.9473966507177,9.492018699645996,17.107758483653946,0.0409276518747702,2.855477211291962,0.1555023923444976,0.0980861244019138,0.0263157894736841,0.1124401913875598,0.4282296650717703,25.48614832535885,0.0119617224880382,0.2392344497607655,0.492822966507177,0.4425837320574162,0.0645933014354067,0.9354066985645932,0.0502392344497608,0.1134447380323264,20.674755096435547,0.3014354066985646,21.56756591796875,94.12349282296653,1.830739,42.15563402447218,-1.5854270458221436,-1.5854270458221436,-1.7120732069015503,-1.6081645488739014
Q9UYR9,Pyrococcus abyssi,Archaea,GPN-loop GTPase PAB0955 (EC 3.6.5.-),GPN-loop GTPase family,GTPase,-1.460175633430481,-0.9400557241132182,-1.1703141927719116,-1.1668082475662231,-1.9315743446350095,-1.503956317901611,1.930188,-1.109254,-1.12014,-1.612042,-2.2989073722593245,-1.5075614683089718,-3.0020240045362905,248,115.71254758064516,4.718852806091308,-15.216131850385633,-0.0613553703644582,1.9103890715172955,0.1209677419354838,0.1693548387096774,-0.1830645161290322,0.1169354838709677,0.4233870967741935,28.35645161290323,0.0483870967741935,0.1975806451612903,0.6129032258064516,0.3104838709677419,0.0766129032258064,0.9233870967741936,0.3024193548387097,0.1731132075471698,17.55410385131836,0.3024193548387097,18.50640106201172,94.08350806451612,1.990373,80.51719966857101,-1.5122123956680298,-1.5122123956680298,-1.6606886386871338,-1.599128007888794
D4GU66,Haloferax volcanii,Archaea,Low-salt glycan biosynthesis hexosyltransferase Agl5 (EC 2.4.1.-) (Archaeal glycosylation protein 5),Glycosyltransferase group 1 family,transferase,-1.4942567348480225,-0.9943768536603008,-1.375986933708191,-1.2889747619628906,-2.032036066055298,-1.6471941471099854,1.892826,-0.984856,-1.174761,-1.774385,-2.406701304925182,-2.3109339153955855,-2.888392211268188,378,110.99354312169312,4.541003608703614,-33.277382087432336,-0.0880354023477046,4.2836575876017875,0.1031746031746031,0.1587301587301587,-0.1097883597883598,0.0899470899470899,0.4497354497354497,33.829629629629636,0.0555555555555555,0.2486772486772486,0.5291005291005291,0.3862433862433862,0.0846560846560847,0.9153439153439152,0.1428571428571428,0.1142919792004829,20.09038543701172,0.3015873015873015,21.01973533630371,89.46925925925927,1.907168,39.18837998629237,-1.529163479804993,-1.529163479804993,-1.5936498641967771,-1.6236445903778076
D4GU62,Haloferax volcanii,Archaea,Low-salt glycan biosynthesis hexosyltransferase Agl9 (EC 2.4.1.-) (Archaeal glycosylation protein 9),Glycosyltransferase group 1 family,transferase,-1.673882007598877,-1.1372652611692635,-1.4598618745803833,-1.3984103202819824,-1.9992040395736697,-1.4401954412460327,1.724345,-1.277613,-1.214873,-1.793037,-2.391883106284819,-2.3785250777985723,-2.9034672049094707,359,112.90888635097494,5.13946132659912,-13.687609055097084,-0.0381270447217189,3.379414563197148,0.1253481894150417,0.1392757660167131,-0.2596100278551532,0.0863509749303621,0.3816155988857939,38.71002785515318,0.0278551532033426,0.245125348189415,0.5041782729805014,0.4401114206128134,0.0557103064066851,0.9442896935933148,0.064066852367688,0.1071747302377153,20.253679275512695,0.3008356545961003,21.235322952270508,88.5349860724234,1.749878,37.36209675462944,-1.669386386871338,-1.669386386871338,-1.686720609664917,-1.717684984207153
Q4JAK2,Sulfolobus acidocaldarius,Archaea,Archaeal glycosylation protein 16 (EC 2.4.1.-),Glycosyltransferase group 1 family,transferase,-1.5329155921936035,-0.9348281513560902,-1.1961992979049685,-1.2132344245910645,-1.8955851793289185,-1.2069215774536133,1.854956,-0.964985,-0.947621,-1.596602,-2.277550437233665,-2.2847440892999824,-2.6848678588867188,352,115.41151051136364,8.568380165100098,3.151401840347525,0.0089528461373509,2.881935999678909,0.1647727272727272,0.1363636363636363,-0.1309659090909091,0.0909090909090909,0.4375,36.96193181818182,0.034090909090909,0.1903409090909091,0.5142045454545454,0.4005681818181818,0.0852272727272727,0.9147727272727272,0.1136363636363635,0.1100723140495867,20.288917541503903,0.3011363636363636,21.239866256713867,91.4884375,1.825249,67.27588600831145,-1.496675968170166,-1.496675968170166,-1.6658759117126465,-1.5705128908157349
O58762,Pyrococcus horikoshii,Archaea,Trehalose synthase (EC 2.4.1.245) (Trehalose-synthesizing glycosyltransferase),Glycosyltransferase group 1 family,transferase,-1.342522144317627,-0.6749010936323419,-0.9540380239486694,-0.7291640639305115,-1.3137922286987305,-1.1347450017929075,2.024168,-0.796121,-0.782327,-1.104921,-1.520917556946536,-1.1555209607963102,-2.401906944182982,415,115.82625638554218,6.269988822937012,-3.5409199209447166,-0.0085323371589029,3.798940339880875,0.1686746987951807,0.1542168674698795,-0.3074698795180723,0.1036144578313253,0.4337349397590361,45.28436144578313,0.0433734939759036,0.1903614457831325,0.5180722891566265,0.3975903614457831,0.0843373493975903,0.9156626506024096,0.1204819277108433,0.1068960377592845,21.103261947631836,0.3012048192771084,21.96848487854004,96.57580722891568,2.048402,82.79563828223644,-1.3054654598236084,-1.3054654598236084,-1.4958970546722412,-1.4479395151138306
Q9HH00,Pyrococcus furiosus,Archaea,Trehalose synthase (EC 2.4.1.245) (Trehalose glycosyltransferring synthase),Glycosyltransferase group 1 family,transferase,-1.339699625968933,-0.7110894953162925,-0.9540442824363708,-0.7522109746932983,-1.329719305038452,,2.009174,-0.794208,-0.760684,-1.069783,-1.4834002152229977,-1.0527336342820843,-2.484603437405188,412,116.54493567961164,5.207156562805174,-16.530793072886112,-0.0401232841574905,3.848168108116109,0.1601941747572815,0.1771844660194174,-0.3781553398058253,0.1019417475728155,0.4296116504854368,37.50050970873785,0.0364077669902912,0.1699029126213592,0.5048543689320388,0.4029126213592233,0.0922330097087378,0.9077669902912622,0.1019417475728155,0.1112954719413447,20.783655166625977,0.3009708737864077,21.631099700927734,95.93536407766987,2.042928,79.74374938410385,-1.3090662956237793,-1.3090662956237793,-1.4554203748703003,-1.453089714050293
P42982,Bacillus subtilis,Bacteria,N-acetyl-alpha-D-glucosaminyl L-malate synthase (GlcNAc-Mal synthase) (EC 2.4.1.-) (L-malic acid glycosyltransferase BshA),Glycosyltransferase group 1 family,transferase,-1.4525260925292969,-0.8571262511397546,-1.1911243200302124,-0.9994606375694276,-1.3863526582717896,-1.021133542060852,1.965096,-0.77162,-0.757962,-1.043853,-1.1241170948949353,-1.0328555322136108,-2.3616732893318964,377,111.34745941644564,6.161596870422362,-4.521683176814257,-0.0119938545804091,4.040983263421403,0.1485411140583554,0.1326259946949602,-0.0575596816976127,0.0716180371352785,0.4350132625994695,33.65437665782494,0.0344827586206896,0.2493368700265252,0.5172413793103449,0.416445623342175,0.06631299734748,0.93368700265252,0.1007957559681698,0.1055279643320729,20.3537540435791,0.29973474801061,21.441679000854492,95.35832891246686,1.964091,43.82310563605322,-1.3889683485031128,-1.3889683485031128,-1.562388896942139,-1.4346622228622437
P0AC75,Escherichia coli,Bacteria,3-deoxy-D-manno-octulosonic acid transferase (Kdo transferase) (EC 2.4.99.12) (EC 2.4.99.13) (Bifunctional Kdo transferase) (Kdo-lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase) (Lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase),Glycosyltransferase group 1 family,transferase,-1.508350491523743,-0.7225230497472427,-1.2147071361541748,-0.8496672511100769,-1.0787343978881836,-0.9042084217071532,1.889507,-0.938101,-0.838436,-1.148481,-1.2580224609375,-0.5238322179457721,-2.0876622817095587,425,111.27169529411763,9.797018623352049,14.751503197859511,0.0347094192890812,4.310681653807748,0.1458823529411764,0.08,0.0221176470588235,0.0776470588235294,0.4964705882352941,34.8054588235294,0.0635294117647058,0.2752941176470588,0.6023529411764705,0.3317647058823529,0.0658823529411765,0.9341176470588236,0.2705882352941176,0.0937934228809634,22.563087463378903,0.3011764705882352,23.61404037475586,94.27644705882354,1.909954,44.76281565578347,-1.4668422937393188,-1.4668422937393188,-1.6049209833145142,-1.453770637512207
P25740,Escherichia coli,Bacteria,Lipopolysaccharide glucosyltransferase WaaG (EC 2.4.1.-) (Lipopolysaccharide glucosyltransferase I) (UDP-glucose:(heptosyl)lipopolysaccharide glucosyltransferase),Glycosyltransferase group 1 family,transferase,-1.5500383377075195,-0.9317460493607954,-1.145912766456604,-1.024764895439148,-1.412083625793457,-0.679478108882904,1.84223,-0.885769,-1.006903,-1.345325,-1.7310588653074863,-0.9988600786994484,-2.8154714655748663,374,113.05778770053476,7.21664218902588,0.6353583939423189,0.0016988192351398,4.379536406949313,0.1497326203208556,0.1149732620320855,-0.3411764705882353,0.106951871657754,0.427807486631016,41.17780748663101,0.0454545454545454,0.2593582887700534,0.5213903743315508,0.427807486631016,0.0508021390374331,0.9491978609625668,0.0935828877005347,0.1247871086073627,20.292966842651367,0.2994652406417112,21.23341941833496,97.0788770053476,1.843308,46.791940514973625,-1.5071884393692017,-1.5071884393692017,-1.6677170991897583,-1.5095456838607788
P9WMZ1,Mycobacterium tuberculosis,Bacteria,Alpha-maltose-1-phosphate synthase (M1P synthase) (EC 2.4.1.342) (ADP-alpha-D-glucose:alpha-D-glucose-1-phosphate 4-alpha-D-glucosyltransferase) (M1P-producing glucosyltransferase),Glycosyltransferase group 1 family,transferase,-1.4137734174728394,-0.8056350432009044,-1.2543030977249146,-1.058858036994934,-1.5200248956680298,-0.7570995688438416,1.929061,-0.785858,-0.854389,-1.184735,-1.077564012788679,-0.7381788938852551,-2.612879395792959,387,107.3178953488372,5.9432783126831055,-6.467419765029689,-0.0167116789794048,4.056222917813139,0.1111111111111111,0.0981912144702842,0.1803617571059431,0.0697674418604651,0.5064599483204134,23.287338501291977,0.0516795865633074,0.3307493540051679,0.5348837209302325,0.3953488372093023,0.0697674418604651,0.9302325581395348,0.1395348837209302,0.1164900600150037,20.028881072998047,0.2997416020671835,20.91551399230957,96.73863049095608,1.923549,48.4412124979275,-1.3819754123687744,-1.3819754123687744,-1.610092282295227,-1.4199808835983276
Q0P9C5,Campylobacter jejuni subsp. jejuni serotype O:2,Bacteria,"GalNAc-alpha-(1->4)-GalNAc-alpha-(1->3)-diNAcBac-PP-undecaprenol alpha-1,4-N-acetyl-D-galactosaminyltransferase (EC 2.4.1.292) (Protein glycosylation H)",Glycosyltransferase group 1 family,transferase,-1.6208817958831787,-0.9647268651255658,-1.3300822973251345,-1.1690609455108645,-1.6597315073013306,-1.07333242893219,1.806256,-0.998244,-1.072008,-1.479883,-2.1345775891147283,-1.661695900069638,-2.756821996322249,359,114.6585270194986,8.658184623718263,6.249201977605992,0.0174072478484846,3.727531374148512,0.1754874651810584,0.1337047353760445,-0.084958217270195,0.1058495821727019,0.4317548746518106,26.33818941504178,0.0167130919220055,0.2033426183844011,0.5264623955431755,0.4233983286908078,0.0501392757660166,0.9498607242339834,0.1030640668523677,0.119865744067246,20.22312355041504,0.3008356545961003,21.22358131408691,97.01908077994428,1.797446,35.063511403571134,-1.5405516624450684,-1.5405516624450684,-1.7177380323410034,-1.5744675397872925
Q57679,Methanocaldococcus jannaschii,Archaea,dITP/XTP pyrophosphatase (EC 3.6.1.66) (Hypoxanthine/xanthine dNTP pyrophosphatase) (Non-canonical purine NTP pyrophosphatase) (Non-standard purine NTP pyrophosphatase) (Nucleoside-triphosphate diphosphatase) (Nucleoside-triphosphate pyrophosphatase) (NTPase) (Nucleotide triphosphatase),HAM1 NTPase family,hydrolase,-1.301934838294983,-0.6015390756967905,-1.0489249229431152,-0.7773289680480957,-1.262982964515686,-0.9485027194023132,2.148997,-0.860658,-0.702009,-0.952735,-1.5805037214949325,-1.438880054370777,-2.5999745961782095,185,114.98967351351352,5.487543296813963,-3.376116728638152,-0.0182492796142602,1.2017681732150385,0.1567567567567567,0.1675675675675675,-0.392972972972973,0.1243243243243243,0.3891891891891892,37.1627027027027,0.027027027027027,0.2162162162162162,0.4540540540540541,0.4918918918918919,0.054054054054054,0.945945945945946,-0.0378378378378378,0.1638372438372438,15.743374824523926,0.3027027027027027,16.504714965820312,95.5184864864865,2.117361,68.69203987033698,-1.2782820463180542,-1.2782820463180542,-1.3693474531173706,-1.3379396200180054
Q97ZZ0,Saccharolobus solfataricus,Archaea,dITP/XTP pyrophosphatase (EC 3.6.1.66) (Non-canonical purine NTP pyrophosphatase) (Non-standard purine NTP pyrophosphatase) (Nucleoside-triphosphate diphosphatase) (Nucleoside-triphosphate pyrophosphatase) (NTPase),HAM1 NTPase family,hydrolase,-1.3391915559768677,-0.6961034138997396,-1.1254807710647583,-0.9234415888786316,-1.457410454750061,-1.2145720720291138,2.068181,-1.045568,-0.743375,-1.104158,-2.3285903930664062,-1.9373915990193684,-2.8239542643229165,192,114.16137447916668,6.7835290908813475,-0.2742936479446989,-0.0014286127497119,1.341266130325799,0.15625,0.1458333333333333,-0.2208333333333333,0.109375,0.4270833333333333,40.71197916666668,0.0260416666666666,0.2395833333333333,0.453125,0.5208333333333334,0.0260416666666666,0.9739583333333334,-0.0677083333333333,0.1690331085753803,15.975959777832031,0.3020833333333333,16.812753677368164,96.29963541666666,2.030388,68.08708086147128,-1.3848505020141602,-1.3848505020141602,-1.4991483688354492,-1.353053092956543
Q8U446,Pyrococcus furiosus,Archaea,dITP/XTP pyrophosphatase (EC 3.6.1.66) (Non-canonical purine NTP pyrophosphatase) (Non-standard purine NTP pyrophosphatase) (Nucleoside-triphosphate diphosphatase) (Nucleoside-triphosphate pyrophosphatase) (NTPase),HAM1 NTPase family,hydrolase,-1.3478140830993652,-0.6260280712230786,-1.118714451789856,-0.8178831338882446,-1.1345211267471311,-0.869329035282135,2.087331,-0.857437,-0.603199,-0.88201,-1.443058158255912,-1.2078261916701858,-2.5769067712732263,185,114.68747513513512,5.997218513488768,-2.2032480891108506,-0.0119094491303289,1.571520601475859,0.1621621621621621,0.1567567567567567,-0.2810810810810811,0.1351351351351351,0.4216216216216216,30.923891891891873,0.0378378378378378,0.2054054054054054,0.4594594594594595,0.5027027027027027,0.0378378378378378,0.962162162162162,-0.0432432432432431,0.1515431173967759,15.576401710510254,0.3027027027027027,16.33131217956543,96.34356756756756,2.067515,70.59482920700815,-1.3131558895111084,-1.3131558895111084,-1.444172978401184,-1.3906679153442385
Q5JEX8,Thermococcus kodakarensis,Archaea,dITP/XTP pyrophosphatase (EC 3.6.1.66) (Non-canonical purine NTP pyrophosphatase) (Non-standard purine NTP pyrophosphatase) (Nucleoside-triphosphate diphosphatase) (Nucleoside-triphosphate pyrophosphatase) (NTPase),HAM1 NTPase family,hydrolase,-1.3305621147155762,-0.6576464694479237,-1.0980662107467651,-0.7830986380577087,-1.196810960769653,-0.8572343587875366,2.187641,-0.98508,-0.657926,-0.889993,-1.273080245308254,-0.98620953767196,-2.6812737506368887,184,113.73655217391304,6.339332389831543,-1.2016553665353804,-0.0065307356876922,1.5307408318217508,0.1521739130434782,0.1413043478260869,-0.3782608695652174,0.1413043478260869,0.4184782608695652,17.61467391304347,0.0434782608695652,0.2608695652173913,0.4239130434782608,0.5217391304347826,0.0543478260869565,0.9456521739130436,-0.0978260869565217,0.1509316770186335,15.53257179260254,0.2989130434782608,16.269474029541016,96.81641304347826,2.163834,74.44844787396737,-1.3047232627868652,-1.3047232627868652,-1.3899664878845217,-1.3440747261047363
Q8PZ91,Methanosarcina mazei,Archaea,dITP/XTP pyrophosphatase (EC 3.6.1.66) (Non-canonical purine NTP pyrophosphatase) (Non-standard purine NTP pyrophosphatase) (Nucleoside-triphosphate diphosphatase) (Nucleoside-triphosphate pyrophosphatase) (NTPase),HAM1 NTPase family,hydrolase,-1.4021652936935425,-0.7687400320301885,-1.2896348237991333,-1.004541516304016,-1.5185978412628174,-1.2352571487426758,1.983984,-1.211518,-0.844832,-1.241655,-1.694909137228261,-1.3180580139160156,-2.9687712296195654,184,111.54884021739127,4.908353996276855,-8.292639560437081,-0.045068693263245,1.3556308935641734,0.125,0.1576086956521739,-0.4032608695652174,0.1195652173913043,0.4130434782608695,34.087499999999984,0.0543478260869565,0.2282608695652174,0.4945652173913043,0.4565217391304347,0.0489130434782609,0.951086956521739,0.0380434782608695,0.1564208874943971,15.486612319946287,0.2989130434782608,16.237911224365234,96.28907608695653,1.968341,56.19494291690984,-1.3948652744293213,-1.3948652744293213,-1.5462981462478638,-1.4822577238082886
P52061,Escherichia coli,Bacteria,dITP/XTP pyrophosphatase (EC 3.6.1.66) (Deoxyribonucleoside triphosphate pyrophosphohydrolase) (Inosine triphosphate pyrophosphatase) (ITPase) (Non-canonical purine NTP pyrophosphatase) (Non-standard purine NTP pyrophosphatase) (Nucleoside-triphosphate diphosphatase) (Nucleoside-triphosphate pyrophosphatase) (NTPase),HAM1 NTPase family,hydrolase,-1.4422298669815063,-0.6310044496797668,-1.3606895208358765,-0.8559236526489258,-1.228682279586792,-0.9391023516654968,2.097936,-0.961681,-0.61393,-0.87088,-0.963619483909026,-0.6181040729968076,-2.547735223915371,197,106.79483502538068,5.213693046569824,-7.0471254065935724,-0.0357722101857541,2.012580148967743,0.1269035532994923,0.1370558375634518,-0.1223350253807106,0.0558375634517766,0.4416243654822335,26.106598984771573,0.0456852791878172,0.3248730964467005,0.4873096446700508,0.4467005076142132,0.065989847715736,0.934010152284264,0.0406091370558375,0.1400955625974748,15.91102409362793,0.299492385786802,16.639297485351562,94.95258883248732,2.098858,48.85462430771375,-1.418043613433838,-1.418043613433838,-1.464786410331726,-1.420262098312378
P94558,Bacillus subtilis,Bacteria,dITP/XTP pyrophosphatase (EC 3.6.1.66) (Non-canonical purine NTP pyrophosphatase) (Non-standard purine NTP pyrophosphatase) (Nucleoside-triphosphate diphosphatase) (Nucleoside-triphosphate pyrophosphatase) (NTPase),HAM1 NTPase family,hydrolase,-1.386951923370361,-0.780029296875,-1.2578983306884766,-0.8687884211540222,-1.2082639932632446,-0.9655718803405762,2.094038,-1.09038,-0.722451,-0.994441,-1.4468886250197286,-1.3133810024068813,-2.9388742157907197,198,110.7708893939394,5.1323564529418935,-9.099691732097387,-0.0459580390509969,1.9732222228743448,0.1666666666666666,0.1919191919191919,-0.502020202020202,0.0606060606060606,0.3888888888888889,35.4570707070707,0.0303030303030303,0.2727272727272727,0.4696969696969697,0.4646464646464646,0.0656565656565656,0.9343434343434344,0.005050505050505,0.1401696637836268,15.97677230834961,0.303030303030303,16.771480560302734,94.32782828282828,2.120391,45.02776216869347,-1.3732404708862305,-1.3732404708862305,-1.312725305557251,-1.3948358297348022
A1WVN6,Halorhodospira halophila,Bacteria,dITP/XTP pyrophosphatase (EC 3.6.1.66) (Non-canonical purine NTP pyrophosphatase) (Non-standard purine NTP pyrophosphatase) (Nucleoside-triphosphate diphosphatase) (Nucleoside-triphosphate pyrophosphatase) (NTPase),HAM1 NTPase family,hydrolase,-1.431230545043945,-0.6642009792615421,-1.2910600900650024,-0.8860931396484375,-1.328397512435913,-1.2322309017181396,2.069795,-1.065174,-0.736315,-1.079221,-1.445423528776696,-1.324312909763662,-2.7485161402716707,199,105.0312542713568,5.580531883239746,-6.778399195207925,-0.0340623075136076,2.717523671981205,0.135678391959799,0.1306532663316583,-0.1994974874371859,0.050251256281407,0.4472361809045226,38.10653266331657,0.050251256281407,0.3668341708542713,0.4522613065326633,0.4673366834170854,0.0804020100502512,0.9195979899497488,-0.0150753768844221,0.1461827803062463,16.0131778717041,0.3015075376884422,16.82038688659668,95.4802512562814,2.069736,46.258696186624,-1.443898320198059,-1.443898320198059,-1.493390440940857,-1.4260236024856567
Q9HRY2,Halobacterium salinarum,Archaea,Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70),Heat shock protein 70 family,chaperone,-1.5963586568832395,-1.1641873843340125,-1.512636661529541,-0.8469541072845459,-0.9856868386268616,-1.147011637687683,1.802681,-1.243406,-0.75615,-0.971186,-0.9420961704466416,-0.6412008070225557,-1.7991169018282989,629,107.14809697933228,4.0500284194946286,-107.5227487885558,-0.1709423669134432,3.936187328695432,0.0779014308426073,0.2368839427662957,-0.4985691573926868,0.0365659777424483,0.3863275039745628,41.321303656597834,0.0333863275039745,0.3068362480127186,0.4721780604133545,0.465818759936407,0.0620031796502384,0.9379968203497616,0.0063593004769475,0.0980124010593189,29.751256942749023,0.3004769475357711,33.396705627441406,87.36503974562798,1.820097,43.91067064020699,-1.587054967880249,-1.587054967880249,-1.5934473276138306,-1.6479488611221311
